donor_id,recommended_intervention,expected_retention_improvement,confidence_score,baseline_retention_prob,counterfactual_retention_prob
DON02965,camp_invitation,0.09099999999999997,0.72,0.4175135161938228,0.5085135161938228
DON03409,camp_invitation,0.09100000000000003,0.72,0.46760764295542373,0.5586076429554238
DON02205,phone_call,0.07999999999999996,0.8,0.6243533497113977,0.7043533497113976
DON00988,phone_call,0.11199999999999999,0.8,0.384370004052197,0.496370004052197
DON03469,camp_invitation,0.09100000000000003,0.72,0.38568668785849347,0.4766866878584935
DON00172,camp_invitation,0.09100000000000003,0.72,0.43906784781603764,0.5300678478160377
DON03280,camp_invitation,0.09100000000000003,0.72,0.3906614752740428,0.48166147527404285
DON00396,phone_call,0.11200000000000004,0.8,0.4881095140537433,0.6001095140537434
DON01974,camp_invitation,0.09100000000000003,0.72,0.38649853297481973,0.47749853297481976
DON03083,camp_invitation,0.09099999999999997,0.72,0.4383821617041478,0.5293821617041478
DON03472,phone_call,0.07999999999999996,0.8,0.6358622822027157,0.7158622822027156
DON02792,camp_invitation,0.09100000000000003,0.72,0.3769037071971283,0.4679037071971283
DON00507,camp_invitation,0.09100000000000003,0.72,0.3463756962115252,0.4373756962115252
DON01766,phone_call,0.11199999999999999,0.8,0.3718023697262771,0.4838023697262771
DON01940,phone_call,0.07999999999999996,0.8,0.6407941847035713,0.7207941847035713
DON02975,camp_invitation,0.09099999999999997,0.72,0.4230034992677906,0.5140034992677905
DON03075,phone_call,0.11199999999999999,0.8,0.3628816590010407,0.4748816590010407
DON03362,phone_call,0.07999999999999996,0.8,0.5663267447092915,0.6463267447092914
DON01288,camp_invitation,0.09099999999999997,0.72,0.445897391147551,0.536897391147551
DON01118,camp_invitation,0.09100000000000003,0.72,0.4854704596043418,0.5764704596043418
DON03473,phone_call,0.07999999999999996,0.8,0.5687579191238727,0.6487579191238727
DON02087,phone_call,0.07999999999999996,0.8,0.607453532721047,0.6874535327210469
DON02735,phone_call,0.07999999999999996,0.8,0.5891132410496965,0.6691132410496965
DON01460,phone_call,0.07999999999999996,0.8,0.65018295623808,0.7301829562380799
DON01675,camp_invitation,0.09099999999999997,0.72,0.41559000531657264,0.5065900053165726
DON01222,phone_call,0.11199999999999999,0.8,0.3837007076911098,0.4957007076911098
DON00393,phone_call,0.07999999999999996,0.8,0.583481457882431,0.663481457882431
DON03326,phone_call,0.11199999999999999,0.8,0.3510428157954244,0.4630428157954244
DON03118,camp_invitation,0.09100000000000003,0.72,0.4026429616645932,0.4936429616645932
DON00299,camp_invitation,0.09100000000000003,0.72,0.38533998721663865,0.47633998721663867
DON02153,phone_call,0.07999999999999996,0.8,0.5674548654189739,0.6474548654189739
DON02100,camp_invitation,0.09100000000000003,0.72,0.34851557915301307,0.4395155791530131
DON02641,phone_call,0.07999999999999996,0.8,0.5903551979364958,0.6703551979364958
DON00733,phone_call,0.11199999999999999,0.8,0.43004405133384727,0.5420440513338473
DON01442,camp_invitation,0.09100000000000003,0.72,0.4534526320091206,0.5444526320091206
DON00660,phone_call,0.08000000000000002,0.8,0.45910903345464665,0.5391090334546467
DON01896,camp_invitation,0.09100000000000003,0.72,0.42207953520721536,0.5130795352072154
DON02015,phone_call,0.07999999999999996,0.8,0.6569761766958759,0.7369761766958759
DON00450,camp_invitation,0.09100000000000003,0.72,0.4172059863225788,0.5082059863225789
DON02540,camp_invitation,0.09100000000000003,0.72,0.3698224251625529,0.46082242516255295
DON00285,phone_call,0.11199999999999999,0.8,0.36505841775321873,0.4770584177532187
DON02199,phone_call,0.07999999999999996,0.8,0.5486690131661964,0.6286690131661964
DON01025,camp_invitation,0.09100000000000003,0.72,0.40537385047993546,0.4963738504799355
DON03294,camp_invitation,0.09099999999999997,0.72,0.42273696435176455,0.5137369643517645
DON02990,phone_call,0.07999999999999996,0.8,0.5476872118066252,0.6276872118066251
DON03377,phone_call,0.07999999999999996,0.8,0.5341035402440175,0.6141035402440175
DON02534,camp_invitation,0.09100000000000003,0.72,0.40633930354650755,0.49733930354650757
DON00211,camp_invitation,0.09100000000000003,0.72,0.47847241608156516,0.5694724160815652
DON02928,camp_invitation,0.09100000000000003,0.72,0.44630245458874945,0.5373024545887495
DON01420,phone_call,0.07999999999999996,0.8,0.5395402989348709,0.6195402989348708
DON02779,camp_invitation,0.09100000000000003,0.72,0.3744402217184349,0.4654402217184349
DON02754,camp_invitation,0.09099999999999997,0.72,0.4214600190210065,0.5124600190210065
DON00698,camp_invitation,0.09100000000000003,0.72,0.3806378300036343,0.47163783000363435
DON01200,camp_invitation,0.09100000000000003,0.72,0.447921116437683,0.538921116437683
DON01662,camp_invitation,0.09100000000000003,0.72,0.39204824204947375,0.4830482420494738
DON00350,phone_call,0.07999999999999996,0.8,0.5807285664109315,0.6607285664109315
DON00219,camp_invitation,0.09100000000000003,0.72,0.35182942608506773,0.44282942608506776
DON02845,camp_invitation,0.09100000000000003,0.72,0.3961369560081725,0.48713695600817253
DON02794,phone_call,0.11199999999999999,0.8,0.377988733052291,0.489988733052291
DON03323,camp_invitation,0.09100000000000003,0.72,0.4778446964333572,0.5688446964333572
DON01307,camp_invitation,0.09100000000000003,0.72,0.317031447049012,0.408031447049012
DON01820,camp_invitation,0.09100000000000003,0.72,0.347835121656467,0.43883512165646704
DON00909,phone_call,0.07999999999999996,0.8,0.5392105660836898,0.6192105660836897
DON02615,camp_invitation,0.09100000000000003,0.72,0.37768643513337824,0.46868643513337827
DON01699,camp_invitation,0.09100000000000003,0.72,0.3861747078150457,0.47717470781504573
DON02341,phone_call,0.07999999999999996,0.8,0.5300986979077218,0.6100986979077218
DON02616,phone_call,0.07999999999999996,0.8,0.5987357943469205,0.6787357943469204
DON01686,phone_call,0.11199999999999999,0.8,0.5500841646008587,0.6620841646008587
DON00029,phone_call,0.07999999999999996,0.8,0.5704126758678685,0.6504126758678684
DON01302,phone_call,0.07999999999999996,0.8,0.5721351195921014,0.6521351195921014
DON01235,phone_call,0.07999999999999996,0.8,0.6251161744868214,0.7051161744868214
DON02523,phone_call,0.07999999999999996,0.8,0.5651213013266634,0.6451213013266633
DON01666,phone_call,0.07999999999999996,0.8,0.6238535995594527,0.7038535995594527
DON00290,camp_invitation,0.09099999999999997,0.72,0.46304163628891104,0.554041636288911
DON03349,camp_invitation,0.09100000000000003,0.72,0.38619714936316357,0.4771971493631636
DON00362,camp_invitation,0.09099999999999997,0.72,0.47877196344676787,0.5697719634467678
DON01207,camp_invitation,0.09100000000000003,0.72,0.41176668130718,0.50276668130718
DON00342,camp_invitation,0.09100000000000003,0.72,0.4252823415578307,0.5162823415578307
DON02635,camp_invitation,0.09100000000000003,0.72,0.32778341738738515,0.41878341738738517
DON03446,camp_invitation,0.09100000000000003,0.72,0.45443365753248227,0.5454336575324823
DON00371,camp_invitation,0.09100000000000003,0.72,0.368499734295385,0.45949973429538504
DON01643,phone_call,0.07999999999999996,0.8,0.508674922912664,0.588674922912664
DON00060,camp_invitation,0.09100000000000003,0.72,0.40449267601792493,0.49549267601792496
DON03198,camp_invitation,0.09100000000000003,0.72,0.40824730199376497,0.499247301993765
DON01490,phone_call,0.07999999999999996,0.8,0.6478848324476423,0.7278848324476422
DON00163,camp_invitation,0.09100000000000003,0.72,0.40696842950035245,0.49796842950035247
DON03398,phone_call,0.07999999999999996,0.8,0.5527958494284086,0.6327958494284086
DON00828,camp_invitation,0.09100000000000003,0.72,0.33944909979932264,0.43044909979932267
DON01738,phone_call,0.11199999999999999,0.8,0.33285257916106054,0.4448525791610605
DON00764,phone_call,0.08000000000000002,0.8,0.4725214161484363,0.5525214161484363
DON01964,camp_invitation,0.09100000000000003,0.72,0.3181038298755916,0.40910382987559163
DON00858,camp_invitation,0.09100000000000003,0.72,0.40343361806735273,0.49443361806735275
DON00770,camp_invitation,0.09100000000000003,0.72,0.4024509599689758,0.4934509599689758
DON00439,phone_call,0.07999999999999996,0.8,0.5243355942729327,0.6043355942729327
DON00068,phone_call,0.07999999999999996,0.8,0.6694944016503441,0.7494944016503441
DON00852,phone_call,0.07999999999999996,0.8,0.5794255010682094,0.6594255010682094
DON02129,phone_call,0.07999999999999996,0.8,0.6213323482197952,0.7013323482197952
DON01358,camp_invitation,0.09100000000000003,0.72,0.40962618412927193,0.500626184129272
DON03069,camp_invitation,0.09099999999999997,0.72,0.43231992806094854,0.5233199280609485
DON01667,camp_invitation,0.09100000000000003,0.72,0.34460699093291464,0.43560699093291466
DON01172,camp_invitation,0.09100000000000003,0.72,0.3812768706905976,0.47227687069059765
DON01429,camp_invitation,0.09100000000000003,0.72,0.3611839439528176,0.45218394395281764
DON00928,camp_invitation,0.09100000000000003,0.72,0.37742303817110723,0.46842303817110725
DON00894,phone_call,0.11199999999999999,0.8,0.3267347527717027,0.4387347527717027
DON01929,camp_invitation,0.09100000000000003,0.72,0.37762172264567284,0.46862172264567287
DON02598,camp_invitation,0.09100000000000003,0.72,0.43574430961314564,0.5267443096131457
DON03004,camp_invitation,0.09100000000000003,0.72,0.36268133029282645,0.4536813302928265
DON03461,phone_call,0.08000000000000002,0.8,0.46745356777063213,0.5474535677706321
DON01673,phone_call,0.11199999999999993,0.8,0.39451740318163736,0.5065174031816373
DON01184,phone_call,0.11199999999999999,0.8,0.33707097679038656,0.44907097679038654
DON02852,camp_invitation,0.09100000000000003,0.72,0.3525914456704801,0.44359144567048014
DON01322,camp_invitation,0.09100000000000003,0.72,0.41424450397608675,0.5052445039760868
DON02752,phone_call,0.07999999999999996,0.8,0.5275827335311987,0.6075827335311986
DON02565,camp_invitation,0.09100000000000003,0.72,0.4025843735949442,0.4935843735949442
DON00817,camp_invitation,0.09100000000000003,0.72,0.44475662914340014,0.5357566291434002
DON02163,phone_call,0.07999999999999996,0.8,0.6084724243709994,0.6884724243709993
DON01132,camp_invitation,0.09099999999999997,0.72,0.5349779225666008,0.6259779225666008
DON02112,camp_invitation,0.09099999999999997,0.72,0.5125037550652213,0.6035037550652212
DON01034,camp_invitation,0.09100000000000003,0.72,0.3802754148783304,0.4712754148783304
DON03144,camp_invitation,0.09100000000000003,0.72,0.35123014295552324,0.44223014295552326
DON01949,camp_invitation,0.09100000000000003,0.72,0.3944353672332095,0.4854353672332095
DON01744,camp_invitation,0.09100000000000003,0.72,0.43760748087504425,0.5286074808750443
DON03030,phone_call,0.11199999999999999,0.8,0.34109108042225633,0.4530910804222563
DON02551,camp_invitation,0.09100000000000003,0.72,0.4892803935443561,0.5802803935443561
DON02602,camp_invitation,0.09099999999999997,0.72,0.4371549419320939,0.5281549419320939
DON01272,camp_invitation,0.09100000000000003,0.72,0.40659644165616643,0.49759644165616645
DON00609,camp_invitation,0.09099999999999997,0.72,0.45143845772838476,0.5424384577283847
DON03086,camp_invitation,0.09100000000000003,0.72,0.4172443183498676,0.5082443183498676
DON02272,camp_invitation,0.09099999999999997,0.72,0.4133359710059603,0.5043359710059603
DON00841,camp_invitation,0.09100000000000003,0.72,0.4264992582833033,0.5174992582833033
DON00418,camp_invitation,0.09100000000000003,0.72,0.45218982135607527,0.5431898213560753
DON02768,camp_invitation,0.09099999999999997,0.72,0.4290130046622911,0.5200130046622911
DON02277,camp_invitation,0.09099999999999997,0.72,0.4130171717851071,0.5040171717851071
DON00167,camp_invitation,0.09100000000000003,0.72,0.36066598623723223,0.45166598623723225
DON00874,camp_invitation,0.09100000000000003,0.72,0.4056161425102032,0.49661614251020325
DON01139,camp_invitation,0.09100000000000003,0.72,0.3311036716859612,0.42210367168596125
DON00400,camp_invitation,0.09099999999999997,0.72,0.5560588740376577,0.6470588740376577
DON02621,phone_call,0.07999999999999996,0.8,0.6324218334751823,0.7124218334751823
DON00186,camp_invitation,0.09100000000000003,0.72,0.34299754876087585,0.4339975487608759
DON02848,camp_invitation,0.09099999999999997,0.72,0.4666508023175554,0.5576508023175554
DON02712,phone_call,0.11199999999999999,0.8,0.36909606261318706,0.48109606261318705
DON00376,phone_call,0.11199999999999993,0.8,0.390536798752773,0.5025367987527729
DON00224,phone_call,0.11199999999999999,0.8,0.37650767846076477,0.48850767846076476
DON00295,phone_call,0.07999999999999996,0.8,0.6421841921867771,0.7221841921867771
DON00122,phone_call,0.07999999999999996,0.8,0.5840484561671436,0.6640484561671436
DON01340,phone_call,0.07999999999999996,0.8,0.6593030224743179,0.7393030224743179
DON02581,phone_call,0.07999999999999996,0.8,0.5667874817186832,0.6467874817186832
DON00851,phone_call,0.07999999999999996,0.8,0.6322722646171114,0.7122722646171114
DON02415,phone_call,0.07999999999999996,0.8,0.5717836482819282,0.6517836482819281
DON02707,phone_call,0.07999999999999996,0.8,0.5661064588699442,0.6461064588699441
DON01627,phone_call,0.07999999999999996,0.8,0.5622823470891195,0.6422823470891195
DON01187,phone_call,0.07999999999999996,0.8,0.6243558695554284,0.7043558695554284
DON00608,camp_invitation,0.09100000000000003,0.72,0.39518362424459996,0.4861836242446
DON01206,camp_invitation,0.09099999999999997,0.72,0.41134400872669175,0.5023440087266917
DON02624,camp_invitation,0.09100000000000003,0.72,0.4137069988142686,0.5047069988142686
DON02122,camp_invitation,0.09100000000000003,0.72,0.42267559995273535,0.5136755999527354
DON02030,phone_call,0.11199999999999999,0.8,0.3538550972869622,0.46585509728696217
DON02041,camp_invitation,0.09099999999999997,0.72,0.4989717995913917,0.5899717995913917
DON00461,camp_invitation,0.09100000000000003,0.72,0.39220746666173495,0.483207466661735
DON03025,camp_invitation,0.09099999999999997,0.72,0.5277475171613081,0.618747517161308
DON01481,phone_call,0.07999999999999996,0.8,0.5545848803737093,0.6345848803737093
DON01669,camp_invitation,0.09100000000000003,0.72,0.37155582428918416,0.4625558242891842
DON01270,camp_invitation,0.09099999999999997,0.72,0.4425237883183254,0.5335237883183254
DON03050,camp_invitation,0.09100000000000003,0.72,0.3737089604097535,0.4647089604097535
DON02528,phone_call,0.11199999999999999,0.8,0.35886495542972807,0.47086495542972806
DON00058,camp_invitation,0.09100000000000003,0.72,0.38920165848701777,0.4802016584870178
DON01899,camp_invitation,0.09100000000000003,0.72,0.39015979790509314,0.48115979790509317
DON01491,phone_call,0.11199999999999999,0.8,0.3339419045675239,0.44594190456752386
DON01433,camp_invitation,0.09100000000000003,0.72,0.42424496733419853,0.5152449673341986
DON02099,camp_invitation,0.09099999999999997,0.72,0.49205261613774287,0.5830526161377428
DON00430,camp_invitation,0.09099999999999997,0.72,0.5535670455389463,0.6445670455389463
DON01646,camp_invitation,0.09100000000000003,0.72,0.4840031417366463,0.5750031417366464
DON00446,camp_invitation,0.09099999999999997,0.72,0.44615918656579356,0.5371591865657935
DON00458,phone_call,0.07999999999999996,0.8,0.5545779343768609,0.6345779343768608
DON01393,phone_call,0.07999999999999996,0.8,0.527155806563915,0.607155806563915
DON00415,phone_call,0.07999999999999996,0.8,0.5426874521300333,0.6226874521300333
DON03395,camp_invitation,0.09099999999999997,0.72,0.5485444050360038,0.6395444050360037
DON03316,phone_call,0.07999999999999996,0.8,0.5970870543414718,0.6770870543414718
DON01405,phone_call,0.07999999999999996,0.8,0.5074352463507725,0.5874352463507725
DON01177,phone_call,0.07999999999999996,0.8,0.5537111890157561,0.6337111890157561
DON01687,phone_call,0.07999999999999996,0.8,0.555160842902236,0.635160842902236
DON02457,phone_call,0.07999999999999996,0.8,0.5716469344019515,0.6516469344019514
DON01808,phone_call,0.07999999999999996,0.8,0.6365887857971171,0.716588785797117
DON00585,phone_call,0.07999999999999996,0.8,0.5675701211953565,0.6475701211953565
DON02985,phone_call,0.07999999999999996,0.8,0.5080032740900245,0.5880032740900245
DON01534,phone_call,0.07999999999999996,0.8,0.6601502600073071,0.7401502600073071
DON00196,phone_call,0.07999999999999996,0.8,0.52975983952286,0.60975983952286
DON00463,phone_call,0.07999999999999996,0.8,0.5160200909106274,0.5960200909106274
DON01251,phone_call,0.07999999999999996,0.8,0.5456893770954602,0.6256893770954601
DON01084,phone_call,0.07999999999999996,0.8,0.6022786696353004,0.6822786696353004
DON01680,phone_call,0.08000000000000002,0.8,0.47408940147919904,0.554089401479199
DON03027,camp_invitation,0.09099999999999997,0.72,0.49016560554077093,0.5811656055407709
DON01893,phone_call,0.07999999999999996,0.8,0.5801957533779823,0.6601957533779823
DON01526,camp_invitation,0.09100000000000003,0.72,0.47291784020654576,0.5639178402065458
DON01091,camp_invitation,0.09100000000000003,0.72,0.4199161578549005,0.5109161578549005
DON00085,phone_call,0.11199999999999999,0.8,0.4187816743609907,0.5307816743609907
DON03015,camp_invitation,0.09100000000000003,0.72,0.43061180200294974,0.5216118020029498
DON01077,camp_invitation,0.09100000000000003,0.72,0.41618688674172083,0.5071868867417209
DON01215,camp_invitation,0.09100000000000003,0.72,0.3119820426026926,0.4029820426026926
DON02708,camp_invitation,0.09099999999999997,0.72,0.4138409942496909,0.5048409942496909
DON01395,camp_invitation,0.09100000000000003,0.72,0.3854391470175553,0.4764391470175553
DON02506,phone_call,0.07999999999999996,0.8,0.588914210078243,0.6689142100782429
DON01194,phone_call,0.07999999999999996,0.8,0.525559757330662,0.6055597573306619
DON03231,camp_invitation,0.09100000000000003,0.72,0.48270028863872466,0.5737002886387247
DON01448,camp_invitation,0.09100000000000003,0.72,0.4173905958750604,0.5083905958750604
DON02442,phone_call,0.07999999999999996,0.8,0.4747723001630998,0.5547723001630998
DON02349,camp_invitation,0.09100000000000003,0.72,0.312333507160348,0.40333350716034805
DON00212,camp_invitation,0.09099999999999997,0.72,0.41978443972909674,0.5107844397290967
DON03352,phone_call,0.11199999999999993,0.8,0.3946130620868417,0.5066130620868416
DON01715,camp_invitation,0.09100000000000003,0.72,0.4761162496850248,0.5671162496850248
DON01708,camp_invitation,0.09100000000000003,0.72,0.4458556460798468,0.5368556460798468
DON00225,phone_call,0.07999999999999996,0.8,0.6100154489606995,0.6900154489606994
DON00038,phone_call,0.07999999999999996,0.8,0.5419569578379982,0.6219569578379982
DON02149,phone_call,0.07999999999999996,0.8,0.5001641449694677,0.5801641449694677
DON03122,phone_call,0.07999999999999996,0.8,0.5552266799729313,0.6352266799729313
DON00296,camp_invitation,0.09100000000000003,0.72,0.4058427058609878,0.49684270586098783
DON00994,camp_invitation,0.09099999999999997,0.72,0.4633056413471589,0.5543056413471589
DON03341,phone_call,0.07999999999999996,0.8,0.5596537783394059,0.6396537783394058
DON00226,camp_invitation,0.09100000000000003,0.72,0.31698252310009956,0.4079825231000996
DON00598,camp_invitation,0.09099999999999997,0.72,0.4323696738866627,0.5233696738866627
DON02110,camp_invitation,0.09100000000000003,0.72,0.3815738612943876,0.4725738612943876
DON01806,camp_invitation,0.09100000000000003,0.72,0.4307114577078233,0.5217114577078233
DON01312,phone_call,0.11199999999999999,0.8,0.35669161421258955,0.46869161421258954
DON03143,phone_call,0.07999999999999996,0.8,0.5210970026385239,0.6010970026385238
DON03194,phone_call,0.07999999999999996,0.8,0.5415997475676312,0.6215997475676311
DON02522,camp_invitation,0.09099999999999997,0.72,0.5111838322909924,0.6021838322909924
DON00309,phone_call,0.07999999999999996,0.8,0.6504585821955828,0.7304585821955828
DON02060,phone_call,0.07999999999999996,0.8,0.5481892326664571,0.6281892326664571
DON00595,camp_invitation,0.09099999999999997,0.72,0.4186685950756456,0.5096685950756455
DON00957,camp_invitation,0.09100000000000003,0.72,0.3476343370077012,0.4386343370077012
DON01970,camp_invitation,0.09100000000000003,0.72,0.3596984085138985,0.45069840851389853
DON01027,phone_call,0.11199999999999999,0.8,0.40476408849859624,0.5167640884985962
DON02172,phone_call,0.07999999999999996,0.8,0.5233403850033828,0.6033403850033827
DON01778,phone_call,0.07999999999999996,0.8,0.5691847654886975,0.6491847654886974
DON02860,phone_call,0.07999999999999996,0.8,0.5474398049812684,0.6274398049812684
DON01372,phone_call,0.11199999999999999,0.8,0.36978043182902887,0.48178043182902885
DON02891,camp_invitation,0.09100000000000003,0.72,0.36838166279896817,0.4593816627989682
DON01183,camp_invitation,0.09100000000000003,0.72,0.40422135214504046,0.4952213521450405
DON01227,camp_invitation,0.09100000000000003,0.72,0.40619492843114674,0.49719492843114677
DON02751,camp_invitation,0.09100000000000003,0.72,0.3107858683569638,0.40178586835696384
DON03410,camp_invitation,0.09100000000000003,0.72,0.382202992270815,0.473202992270815
DON00659,camp_invitation,0.09100000000000003,0.72,0.3587029011647082,0.44970290116470824
DON02425,camp_invitation,0.09100000000000003,0.72,0.3987180058580167,0.4897180058580167
DON01983,phone_call,0.07999999999999996,0.8,0.5154129363464887,0.5954129363464886
DON00978,phone_call,0.07999999999999996,0.8,0.608797676186776,0.688797676186776
DON02344,phone_call,0.07999999999999996,0.8,0.6281554228782495,0.7081554228782495
DON01371,phone_call,0.07999999999999996,0.8,0.5429363089663438,0.6229363089663438
DON03418,camp_invitation,0.09099999999999997,0.72,0.45031293964721175,0.5413129396472117
DON03450,phone_call,0.07999999999999996,0.8,0.5572786838719241,0.6372786838719241
DON00173,camp_invitation,0.09099999999999997,0.72,0.5517379572188289,0.6427379572188289
DON01691,camp_invitation,0.09100000000000003,0.72,0.43112294926793576,0.5221229492679358
DON01268,phone_call,0.07999999999999996,0.8,0.6186723578555955,0.6986723578555954
DON01967,phone_call,0.11199999999999999,0.8,0.5635073137809303,0.6755073137809303
DON00423,phone_call,0.07999999999999996,0.8,0.6521627196354065,0.7321627196354065
DON03327,phone_call,0.07999999999999996,0.8,0.6484586430368882,0.7284586430368881
DON03335,camp_invitation,0.09099999999999997,0.72,0.5625439887820551,0.6535439887820551
DON01930,phone_call,0.07999999999999996,0.8,0.5210075591633627,0.6010075591633627
DON00310,phone_call,0.07999999999999996,0.8,0.5526453398469203,0.6326453398469203
DON00263,phone_call,0.07999999999999996,0.8,0.5855057038159134,0.6655057038159133
DON02810,camp_invitation,0.09099999999999997,0.72,0.4594026652806562,0.5504026652806562
DON00939,camp_invitation,0.09099999999999997,0.72,0.4407051872633132,0.5317051872633132
DON01497,camp_invitation,0.09099999999999997,0.72,0.5006545620367986,0.5916545620367986
DON02355,camp_invitation,0.09100000000000003,0.72,0.3256851746367716,0.4166851746367716
DON02796,phone_call,0.07999999999999996,0.8,0.6025684787602232,0.6825684787602232
DON00433,phone_call,0.07999999999999996,0.8,0.5796192520592347,0.6596192520592347
DON02159,camp_invitation,0.09100000000000003,0.72,0.3897761113420927,0.48077611134209275
DON01665,camp_invitation,0.09099999999999997,0.72,0.42787509889618147,0.5188750988961814
DON01816,phone_call,0.07999999999999996,0.8,0.6157790376487654,0.6957790376487654
DON02784,camp_invitation,0.09100000000000003,0.72,0.4008272567834412,0.49182725678344125
DON01199,phone_call,0.11199999999999999,0.8,0.38088997337976543,0.4928899733797654
DON03371,camp_invitation,0.09100000000000003,0.72,0.37209275136638537,0.4630927513663854
DON00378,phone_call,0.11199999999999999,0.8,0.31933057907644297,0.43133057907644295
DON01914,phone_call,0.11199999999999999,0.8,0.3940153222156013,0.5060153222156013
DON01347,phone_call,0.07999999999999996,0.8,0.5993415202160932,0.6793415202160932
DON00859,phone_call,0.07999999999999996,0.8,0.5392839876012829,0.6192839876012829
DON01171,camp_invitation,0.09100000000000003,0.72,0.4348707270023103,0.5258707270023103
DON00148,camp_invitation,0.09099999999999997,0.72,0.5706718519882009,0.6616718519882009
DON00492,phone_call,0.11199999999999999,0.8,0.508780385949753,0.6207803859497529
DON00277,phone_call,0.07999999999999996,0.8,0.6018202408288374,0.6818202408288374
DON00027,phone_call,0.07999999999999996,0.8,0.6090809469027706,0.6890809469027706
DON00884,camp_invitation,0.09100000000000003,0.72,0.4405219088053603,0.5315219088053603
DON02310,phone_call,0.11199999999999999,0.8,0.4411444754416687,0.5531444754416687
DON00899,phone_call,0.07999999999999996,0.8,0.53656581018515,0.61656581018515
DON01963,phone_call,0.07999999999999996,0.8,0.5244180002217742,0.6044180002217742
DON01159,phone_call,0.07999999999999996,0.8,0.6407554086786922,0.7207554086786921
DON02926,camp_invitation,0.09099999999999997,0.72,0.543423439075295,0.634423439075295
DON03431,camp_invitation,0.09100000000000003,0.72,0.3519333378244796,0.44293333782447963
DON03336,camp_invitation,0.09100000000000003,0.72,0.4208552610200728,0.5118552610200728
DON00345,camp_invitation,0.09100000000000003,0.72,0.4834618035405304,0.5744618035405304
DON00678,camp_invitation,0.09100000000000003,0.72,0.32311306421218755,0.4141130642121876
DON02630,phone_call,0.07999999999999996,0.8,0.5760657011554948,0.6560657011554948
DON01902,camp_invitation,0.09100000000000003,0.72,0.34578351972064375,0.4367835197206438
DON02361,phone_call,0.07999999999999996,0.8,0.623343776317562,0.703343776317562
DON00247,camp_invitation,0.09100000000000003,0.72,0.362244121425091,0.453244121425091
DON02089,phone_call,0.07999999999999996,0.8,0.5654099348107889,0.6454099348107889
DON00987,phone_call,0.11199999999999999,0.8,0.3616689578548373,0.4736689578548373
DON00590,camp_invitation,0.09100000000000003,0.72,0.43077173126354446,0.5217717312635445
DON01717,phone_call,0.07999999999999996,0.8,0.5545972623981554,0.6345972623981554
DON01857,phone_call,0.07999999999999996,0.8,0.5125543369718134,0.5925543369718134
DON03448,camp_invitation,0.09100000000000003,0.72,0.44426764576799843,0.5352676457679985
DON03241,camp_invitation,0.09100000000000003,0.72,0.3481724163353392,0.4391724163353392
DON00561,phone_call,0.11199999999999999,0.8,0.5498429535390095,0.6618429535390095
DON02995,phone_call,0.07999999999999996,0.8,0.5102775495958574,0.5902775495958573
DON01815,camp_invitation,0.09099999999999997,0.72,0.4787970958204678,0.5697970958204678
DON00575,phone_call,0.07999999999999996,0.8,0.6006393228390517,0.6806393228390517
DON01770,phone_call,0.11200000000000004,0.8,0.41650494355646234,0.5285049435564624
DON00361,camp_invitation,0.09100000000000003,0.72,0.365844649691402,0.45684464969140204
DON00455,phone_call,0.07999999999999996,0.8,0.5849117965559274,0.6649117965559274
DON02732,camp_invitation,0.09100000000000003,0.72,0.340880365625102,0.431880365625102
DON02578,camp_invitation,0.09100000000000003,0.72,0.3917261298089863,0.4827261298089863
DON00392,phone_call,0.07999999999999996,0.8,0.5508424654516624,0.6308424654516623
DON00018,camp_invitation,0.09100000000000003,0.72,0.38982852352703007,0.4808285235270301
DON02145,camp_invitation,0.09100000000000003,0.72,0.40762925778263315,0.4986292577826332
DON01692,camp_invitation,0.09099999999999997,0.72,0.4334230739046082,0.5244230739046082
DON00752,camp_invitation,0.09100000000000003,0.72,0.41460174297603863,0.5056017429760387
DON01607,phone_call,0.11199999999999999,0.8,0.2968447134634088,0.4088447134634088
DON02828,camp_invitation,0.09099999999999997,0.72,0.5587566144552981,0.6497566144552981
DON02526,camp_invitation,0.09099999999999997,0.72,0.5988477339152466,0.6898477339152466
DON01659,camp_invitation,0.09100000000000003,0.72,0.38209610136839717,0.4730961013683972
DON03382,camp_invitation,0.09100000000000003,0.72,0.42406811668290095,0.515068116682901
DON00525,camp_invitation,0.09099999999999997,0.72,0.5138228426057756,0.6048228426057756
DON01309,camp_invitation,0.09099999999999997,0.72,0.43707943995857745,0.5280794399585774
DON03262,camp_invitation,0.09100000000000003,0.72,0.4345454749939583,0.5255454749939583
DON01382,phone_call,0.11199999999999999,0.8,0.32153491811239204,0.43353491811239203
DON01980,camp_invitation,0.09100000000000003,0.72,0.39449206740384596,0.485492067403846
DON00521,camp_invitation,0.09100000000000003,0.72,0.34634116989140207,0.4373411698914021
DON00112,camp_invitation,0.09100000000000003,0.72,0.397668459448038,0.48866845944803805
DON00327,phone_call,0.07999999999999996,0.8,0.5316445269960564,0.6116445269960563
DON02022,phone_call,0.07999999999999996,0.8,0.5412835437582503,0.6212835437582502
DON03078,camp_invitation,0.09100000000000003,0.72,0.38546835421812686,0.4764683542181269
DON02004,phone_call,0.07999999999999996,0.8,0.5555080834373486,0.6355080834373485
DON03426,phone_call,0.11200000000000004,0.8,0.4010595245535196,0.5130595245535197
